"wa","mw","mwlu"
"bdr:WA0RT3722","bdr:MW23702_3941","རྒྱལ་པོ་ལ་གཏམ་བྱ་བའི་རིན་པོ་ཆེའི་ཕྲེང་བ་ཞེས་བྱ་བ་ལས་བྱུང་བའི་སྨོན་ལམ།"
"bdr:WA0RT3722","bdr:MW1KG13126_5928","རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ་ཞེས་བྱ་བ་ལས་འབྱུང་བའི་སྨོན་ལམ་ཚིགས་སུ་བཅད་པ་ཉི་ཤུ་པ།"
"bdr:WA0RT3722","bdr:MW2KG5015_4727","རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ་ལས་བྱུང་བའི་སྨོན་ལམ་ཚིགས་སུ་བཅད་པ་ཉི་ཤུ་པ་བཞུགས་སོ།"
"bdr:WA0RT3722","bdr:MW22704_4727","རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ་ལས་བྱུང་བའི་སྨོན་ལམ་ཚིགས་སུ་བཅད་པ་ཉི་ཤུ་པ་བཞུགས་སོ།"
"bdr:WA0RT3722","bdr:MW1PD95844_3624","རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ་ལས་བྱུང་བའི་སྨོན་ལམ་ཚིགས་སུ་བཅད་པ་ཉི་ཤུ་པ།"
"bdr:WA0RT3722","bdr:MW23703_4388","རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ་ལས་བྱུང་བའི་སྨོན་ལམ་ཚིགས་སུ་བཅད་པ་ཉི་ཤུ་པ་བཞུགས་སོ།"
"bdr:WA0RT3729","bdr:MW1PD95844_3631","སྨོན་ལམ་རིན་པོ་ཆེའི་རྒྱལ་པོ་ཞེས་བྱ་བ།"
"bdr:WA0RT3729","bdr:MW1KG13126_5100","སྨོན་ལམ་རིན་པོ་ཆེའི་རྒྱལ་པོ་ཞེས་བྱ་བ།"
"bdr:WA0RT3729","bdr:MW22704_3889","སྨོན་ལམ་རིན་པོ་ཆེའི་རྒྱལ་པོ་ཞེས་བྱ་བ།"
"bdr:WA0RT3729","bdr:MW23703_4395","སྨོན་ལམ་རིན་པོ་ཆེའི་རྒྱལ་པོ་ཞེས་བྱ་བ།"
"bdr:WA0RT3729","bdr:MW2KG5015_3889","སྨོན་ལམ་རིན་པོ་ཆེའི་རྒྱལ་པོ་ཞེས་བྱ་བ།"
"bdr:WA0RT3729","bdr:MW23702_3098","སྨོན་ལམ་རིན་པོ་ཆེའི་རྒྱལ་པོ་ཞེས་བྱ་བ།"
"bdr:WA0RT3763","bdr:MW23703_4435","འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱི་ཞལ་སྔ་ནས་མཛད་པའི་ངག་ཟབ་མོ་བཞུགས།"
"bdr:WA0RT3764","bdr:MW22704_4676","འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱི་ཞལ་སྔ་ནས་མཛད་པའི་མན་ངག་ཟབ་མོ།"
"bdr:WA0RT3764","bdr:MW23703_4436","འཕགས་པ་རྩ་བའི་མཛོད་སྨན་ཆེན་པོའི་རིམ་པ།"
"bdr:WA0RT3764","bdr:MW2KG5015_4676","འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱི་ཞལ་སྔ་ནས་མཛད་པའི་མན་ངག་ཟབ་མོ།"
"bdr:WA0RT3764","bdr:MW1KG13126_5878","འཕགས་པ་རྩ་བའི་མཛོད་སྨན་ཆེན་པོའི་རིམ་པ།"
"bdr:WA0RT3764","bdr:MW23702_3892","འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱི་ཞལ་སྔ་ནས་མཛད་པའི་མན་ངག་ཟབ་མོ།"
"bdr:WA0RT3786","bdr:MW23703_4461","དབང་ཕྱུག་བྱེད་པ་པོ་ཉིད་སེལ་བ་དང་ཁྱབ་འཇུག་བྱེད་པ་པོ་གཅིག་ཉིད་སེལ་བར་བྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3786","bdr:MW2KG5015_4704","དབང་ཕྱུག་བྱེད་པ་པོ་ཉིད་སེལ་བ་དང་ཁྱབ་འཇུག་བྱེད་པ་པོ་གཅིག་ཉིད་སེལ་བར་བྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3786","bdr:MW1KG13126_5905","དབང་ཕྱུག་བྱེད་པ་པོ་ཉིད་སེལ་བ་དང་ཁྱབ་འཇུག་བྱེད་པ་པོ་ཅིག་ཉིད་སེལ་བར་བྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3786","bdr:MW1PD95844_3697","དབང་ཕྱུག་བྱེད་པ་པོ་ཉིད་སེལ་བ་དང་ཁྱབ་འཇུག་བྱེད་པ་པོ་གཅིག་ཉིད་སེལ་བར་བྱེད་པ།"
"bdr:WA0RT3786","bdr:MW23702_3919","དབང་ཕྱུག་བྱེད་པ་པོ་ཉིད་སེལ་བ་དང་ཁྱབ་འཇུག་བྱེད་པ་པོ་ཅིག་ཉིད་སེལ་བ་བྱེད་པ།"
"bdr:WA0RT3786","bdr:MW22704_4704","དབང་ཕྱུག་བྱེད་པ་པོ་ཉིད་སེལ་བ་དང་ཁྱབ་འཇུག་བྱེད་པ་པོ་གཅིག་ཉིད་སེལ་བར་བྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3948","bdr:MW22704_2468","འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས།"
"bdr:WA0RT3948","bdr:MW1KG13126_3671","འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས།"
"bdr:WA0RT3948","bdr:MW23703_2850","འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས།"
"bdr:WA0RT3948","bdr:MW2KG5015_2468","འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས།"
"bdr:WA0RT3957","bdr:MW1KG13126_2025","གནས་ཆེན་པོ་བརྒྱད་ཀྱི་མཆོད་རྟེན་ལ་བསྟོད་པ།"
"bdr:WA0RT3957","bdr:MW22704_0814","གནས་ཆེན་པོ་བརྒྱད་ཀྱི་མཆོད་རྟེན་ལ་བསྟོད་པ།"
"bdr:WA0RT3957","bdr:MW23703_1134","གནས་ཆེན་པོ་བརྒྱད་ཀྱི་མཆོད་རྟེན་ལ་བསྟོད་པ།"
"bdr:WA0RT3957","bdr:MW2KG5015_0814","གནས་ཆེན་པོ་བརྒྱད་ཀྱི་མཆོད་རྟེན་ལ་བསྟོད་པ།"
"bdr:WA0RT4223","bdr:MW1KG13126_5954","བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།"
"bdr:WA0RT4223","bdr:MW23703_4410","བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།"
"bdr:WA0RT4223","bdr:MW23702_3967","བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།"
"bdr:WA0RT4224","bdr:MW23702_3969","བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།"
"bdr:WA0RT4224","bdr:MW2KG5015_4755","བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།"
"bdr:WA0RT4224","bdr:MW22704_4755","བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།"
"bdr:WA0RT4224","bdr:MW23703_4411","བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།"
"bdr:WA0RT4224","bdr:MW1KG13126_5956","བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།"
"bdr:WA0RT4226","bdr:MW23703_3837","རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT4226","bdr:MW22704_4026","རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT4226","bdr:MW2KG5015_4257","རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT4226","bdr:MW22704_4257","རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT4226","bdr:MW2KG5015_4026","རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT4226","bdr:MW1KG13126_5468","རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT4261","bdr:MW22704_3104","རྡོ་རྗེ་སྒྲོལ་མའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4261","bdr:MW1KG13126_4310","རྡོ་རྗེ་སྒྲོལ་མའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4261","bdr:MW2KG5015_3104","རྡོ་རྗེ་སྒྲོལ་མའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4261","bdr:MW23703_3488","རྡོ་རྗེ་སྒྲོལ་མའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4281","bdr:MW1KG13126_4340","རལ་པ་གཅིག་མའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4281","bdr:MW2KG5015_3134","རལ་པ་གཅིག་མའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4281","bdr:MW22704_3134","རལ་པ་གཅིག་མའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4281","bdr:MW23703_3518","རལ་པ་གཅིག་མའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4283","bdr:MW23703_1779","དཔལ་ནག་པོ་ཆེན་པོ་ལ་བསྟོད་པ་རྐང་པ་བརྒྱད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT4283","bdr:MW22704_1440","དཔལ་ནག་པོ་ཆེན་པོ་ལ་བསྟོད་པ་རྐང་པ་བརྒྱད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT4283","bdr:MW1KG13126_2645","དཔལ་ནག་པོ་ཆེན་པོ་ལ་བསྟོད་པ་རྐང་པ་བརྒྱད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT4283","bdr:MW2KG5015_1440","དཔལ་ནག་པོ་ཆེན་པོ་ལ་བསྟོད་པ་རྐང་པ་བརྒྱད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT4299","bdr:MW22704_2670","རྟ་མགྲིན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4299","bdr:MW2KG5015_2670","རྟ་མགྲིན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4299","bdr:MW1KG13126_3877","རྟ་མགྲིན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4299","bdr:MW23703_3053","རྟ་མགྲིན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0RT4305","bdr:MW22704_4022","ཐེག་པ་ཆེན་པོ་ཉི་ཤུ་པ།"
"bdr:WA0RT4305","bdr:MW23703_3833","ཐེག་པ་ཆེན་པོ་ཉི་ཤུ་པ།"
"bdr:WA0RT4305","bdr:MW2KG5015_4022","ཐེག་པ་ཆེན་པོ་ཉི་ཤུ་པ།"
"bdr:WA0RT4305","bdr:MW1KG13126_5465","ཐེག་པ་ཆེན་པོ་ཉི་ཤུ་པ།"
"bdr:WA0NGMCP37796","bdr:MW0NGMCP37796","ལུགས་ཀྱི་བསྟན་བཅོས་སྐྱེ་བོ་བསོ་བའི་ཐིགས་པ།"
"bdr:WA0NGMCP46180","bdr:MW0NGMCP46180","བཤེས་པའི་འཕྲིན་ཡིག"
"bdr:WA0NGMCP46408","bdr:MW0NGMCP46408","དགོངས་པའི་སྐད་ཀྱི་འགྲེལ་པ་གླུ་སྒྲུབ་ཀྱི་མཛད་པ་མཁན་པོ་མཉ་ཛུ་གྷམ་ཤ་དང་ཤེབ་གྲགས་ཀྱི་བསྒྱུར་བ།"
"bdr:WA0NGMCP46774","bdr:MW0NGMCP46774","སྟོང་པ་ཉིད་མདུན་བཅུ་པ།"
"bdr:WA0NGMCP46936","bdr:MW0NGMCP46936","རྡོ་རྗེ་གཏུམ་པོའི་དུག་སྦྱོངས་འཁྲུས་མཆོག་དང་བཅས་པ།"
"bdr:WA0NGMCP48017","bdr:MW0NGMCP48017","དབུ་མ་རྩ་བ་ཤེས་རབ་ཞེས་བྱ་བའི་བསྟན་བཅོས།"
"bdr:WA0NGMCP49364","bdr:MW0NGMCP49364","སློབ་དཔོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པའི་རྒྱུ་འབྲས་སྨོན་ལམ།"
"bdr:WA0NGMCP52704","bdr:MW0NGMCP52704","སྐྱབས་འགྲོ་ཡན་ལག་དྲུག་པ།"
"bdr:WA0NGMCP52709","bdr:MW0NGMCP52709","ཟིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་མདོ།"
"bdr:WA0NGMCP56462","bdr:MW0NGMCP56462","སྨོན་ལམ་ཚོགས་གཉིས་འཕེལ་བྱེད།"
"bdr:WA0NGMCP58770","bdr:MW0NGMCP58770","འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱི་མཛད་པའི་སྨོན་ལམ་ལེའུ་གཉིས།"
"bdr:WA0NGMCP60325","bdr:MW0NGMCP60325","ཞིབ་མོ་རྣམ་འཐག་པ།"
"bdr:WA0NGMCP62360","bdr:MW0NGMCP62360","ལུགས་ཀྱི་བསྟན་ཆོས་སྐྱེ་བོ་གསོ་བའི་ཐིགས་པ།"
"bdr:WA0NGMCP62998","bdr:MW0NGMCP62998","དུས་ཚོད་རྟེན་འབྲེལ་བརྟགས་པ།"
"bdr:WA0NGMCP63076","bdr:MW0NGMCP63076","མགོན་པོ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པའི་རིམ་པ་ལྔའི་རྣམ་པར་བཤད་པ་ཟུང་འཇུག་ནོར་བུའི་བང་མཛོད།"
"bdr:WA0NGMCP63683","bdr:MW0NGMCP63683","བརྩོད་པ་བཟློག་པ།"
"bdr:WA0NGMCP63814","bdr:MW0NGMCP63814","བཤེས་པའི་སྤྲིངས་ཡིག"
"bdr:WA0NGMCP67182","bdr:MW0NGMCP67182","རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་ཚིག་ལེའུར་བྱས་པ།"
"bdr:WA0NGMCP68131","bdr:MW0NGMCP68131","བཤེས་པའི་སྤྲིང་ཡིག"
"bdr:WA0NGMCP68899","bdr:MW0NGMCP68899","སློབ་དཔོན་ཀླུ་གྲུབ་ཀྱི་གདམས་པ་ཆར་འབེབས་མཛོ་ར་མའི་མན་ངག"
"bdr:WA0NGMCP69671","bdr:MW0NGMCP69671","དཔལ་ནག་པོ་ཆེན་པོའི་བསྟོད་པ་རྐང་པ་བརྒྱད་པ།"
"bdr:WA0NGMCP70347","bdr:MW0NGMCP70347","བུམ་རྫས་སྦྱོར་ཐབས་ཀླུ་ཐེབས་ཟློག་ཀླུ་སྨན་གྱི་བཤོམས་བུམ་གཏེར་འཇུག་པའི་ཚིག་བཅད་དང་བཅས་པ།"
"bdr:WA0NGMCP70348","bdr:MW0NGMCP70348","ཀླུའི་གཟུངས་འཇུག་པའི་སྔགས་དང་སྤེལ་ཚིག"
"bdr:WA0NGMCP72062","bdr:MW0NGMCP72062","བསྟོན་པ་བཅོམ་ལྡན་འདས་ལ་མཛད་པ།"
"bdr:WA0LULDC331618","bdr:MW0LULDC331618","འདི་ནང་སྐྱབ་འགྲོ་དང་ཡན་ལག་བདུན་པ་ཀུན་ཏུ་བཟང་པོའི་སྨོན་ལམ་སློབ་དཔོན་ཀླུ་གྲུབ་ཀྱི་མཛད་པའི་སྨོན་ལམ་ཚོགས་གཉིས་འཕེལ་བྱེད་བཅས་བཞུགས་སོ།"
"bdr:WA0LULDC352481","bdr:MW0LULDC352481","སྦྱོར་བ་བརྒྱད་པ་ཀླུ་སྒྲུབ་ཀྱི་མཛད་པ།"
"bdr:WA4CZ57160","conceptual","རིགས་ཚོགས་དྲུག"
"bdr:WA1KG3554","conceptual","དབུ་མ་རྩ་བ་ཤེས་རབ།"
"bdr:WA1KG1625","conceptual","དབུ་མ་རིགས་ཚོགས་དྲུག"
"bdr:WA3CN1720","conceptual","སྐྱེ་བོ་གསོ་ཐིགས།"
"bdr:WA2GS1027","conceptual","བྱང་ཆུབ་སེམས་འགྲེལ།"
"bdr:WA24268","conceptual","ཆོས་དབྱིངས་བསྟོད་པ།"
"bdr:WA24740","conceptual","རྒྱལ་པོ་ལ་གཏམ་བྱ་བ་རིན་པོ་ཆེའི་ཕྲེང་བ།"
"bdr:WA29670","conceptual","འཕགས་པ་གཞི་ཐམས་ཅད་ཡོད་པར་སྨྲ་བའི་དགེ་ཚུལ་གྱི་ཚིག་ལེའུར་བྱས་པའི་རྩ་འགྲེལ།"
